dri_field_,area_m2,annual_et_ensemble_mm,annual_et_ssebop_mm,annual_et_eemetric_mm,annual_et_sims_mm,annual_et_pt_jpl_mm,annual_et_geesebal_mm,annual_et_disalexi_mm,annual_gridmet_precip_mm,annual_gridmet_precip_eff_mm,annual_tmmx_K,annual_tmmn_K,annual_eto_mm,annual_etr_mm,annual_vpd_kPa,annual_vs_mps,annual_rmax,annual_rmin,annual_daymet_precip_mm,annual_daymet_precip_eff_mm,annual_ndvi,YEAR,eff_factor,HSG,soil_depth_mm,ksat_mean_micromps,elevation_m,annual_et_ensemble_m3,annual_et_ssebop_m3,annual_et_eemetric_m3,annual_et_pt_jpl_m3,annual_et_sims_m3,annual_et_geesebal_m3,annual_et_disalexi_m3,annual_gridmet_precip_eff_m3,count_et,pumping_m3,count_pump,year,dri_field_id,all_app,meter_change,pumping_mm,annual_net_et_ensemble_mm,pumping_net_et_ensemble_factor_annual,annual_net_et_ssebop_mm,pumping_net_et_ssebop_factor_annual,annual_net_et_eemetric_mm,pumping_net_et_eemetric_factor_annual,annual_net_et_pt_jpl_mm,pumping_net_et_pt_jpl_factor_annual,annual_net_et_sims_mm,pumping_net_et_sims_factor_annual,annual_net_et_geesebal_mm,pumping_net_et_geesebal_factor_annual,annual_net_et_disalexi_mm,pumping_net_et_disalexi_factor_annual
93,492895.1501213876,937.1825255424684,864.3037381635818,1015.37692324612,988.3725646626422,793.6872986021747,916.8379139309552,993.6573899941708,215.0,206.16171150172144,290.3666687011719,269.8599853515625,1325.899998486042,1844.7000031918287,383.0399998389185,3.2482192516326904,86.19999694824219,21.18000030517578,0.0,251.4520869219172,0.8281843302679904,2021,0.9588916814033556,1,1520.0717276245418,103.07456548626178,1799.7746868435815,461932.7216183962,426011.12077261513,500474.36101318896,391204.6201939575,487164.0436352539,451904.961223978,489768.908410403,101616.10773992319,1,366088.5209653379,1.0,2021,93,33019,0,742.7310268221945,731.020814040747,1.0,658.1420266618604,1.1,809.2152117443986,0.9,587.5255871004533,1.3,782.2108531609208,0.9,710.6762024292337,1.0,787.4956784924494,0.9
126,498928.7687007737,918.9034977120314,875.5918013543036,980.656141647555,999.9216498431796,799.6439029162095,941.1350934208668,942.7587687358024,229.0161784414002,219.6017084142472,290.13186581422985,270.3499755859375,1339.4445126619037,1868.0123287997567,393.418224546684,3.2420792193762265,83.10504428099824,20.60769593701027,0.0,245.32278145546107,0.799437533547673,2021,0.9588916814033556,1,1531.556350528234,158.2817946476748,1801.939206703728,458467.39066829806,436857.93933419517,489277.5612710662,398965.34788106545,498889.67755350383,469559.3733415607,470369.4716672113,109565.6099837067,1,325047.5260841819,1.0,2021,126,33817,0,651.4908469411695,699.3017892977842,0.9,655.9900929400565,1.0,761.0544332333078,0.9,580.0421945019623,1.1,780.3199414289325,0.8,721.5333850066196,0.9,723.1570603215552,0.9
159,500610.3310902529,890.9116710185592,840.7526842692619,934.1751194513364,975.6902833788644,782.5494598957708,909.3162670509332,904.4344344886614,229.00627013513204,219.5922074217897,290.13187380929287,270.3499755859375,1339.4650010216028,1868.0504505672093,393.42118024384615,3.2421680191107525,83.106107893461,20.607653953319307,0.0,244.0891106219613,0.8168774253340841,2021,0.9588916814033556,1,1541.9596457075777,155.45367008993466,1803.0725882027912,445999.5866007714,420889.479637054,467657.71584481007,391752.3442129204,488440.635803836,455213.11751412053,452769.2216987944,109930.12766226163,1,338390.32566332363,1.0,2021,159,33818,0,675.955537965749,671.3194635967697,1.0,621.1604768474722,1.1,714.5829120295466,0.9,562.9572524739812,1.2,756.0980759570747,0.9,689.7240596291437,1.0,684.8422270668717,1.0
128,528584.0098041092,966.4234958253672,892.9095983229718,1016.540165140154,1072.6407767985777,833.4385081006833,924.717954763284,972.2622765969444,215.0,206.16171150172144,290.3666687011719,269.8599853515625,1325.899998486042,1844.7000031918287,383.0399998389185,3.2482192516326904,86.19999694824219,21.18000030517578,0.0,253.866801170528,0.8654535108765207,2021,0.9588916814033556,1,1518.6288908484903,94.53949624055129,1797.9803136692135,510836.0065922774,471977.73587413295,537326.876616714,440542.2685370138,566980.7628795867,488791.1244666315,513922.2927448848,108973.78413365786,1,461335.39621798845,1.0,2021,128,35009,0,872.7759214452159,760.2617843236457,1.1,686.7478868212503,1.3,810.3784536384328,1.1,627.2767965989619,1.4,866.4790652968561,1.0,718.5562432615624,1.2,766.1005650952229,1.1
162,498863.5291880842,914.771010743806,877.0197105639272,983.6623662458632,978.7062878516052,797.2466673550231,913.3686098264798,966.73968143555,227.58442853988265,218.2288153438305,290.1625017524144,270.2914040514965,1336.9890368662898,1863.78322986304,391.9434349942946,3.240328357794363,83.4945144713854,20.700081884343696,0.0,246.444058656682,0.8365551464021425,2021,0.9588916814033556,1,1537.256354682106,154.8206514640091,1800.661447747406,456345.8948186059,437513.14797943283,490713.2795549131,397717.2861101654,488240.87279622076,455646.288147652,482271.1692871027,108866.396992958,1,391643.2300378674,1.0,2021,162,35012,0,785.0708803573572,696.5421953999755,1.1,658.7908952200967,1.2,765.4335509020328,1.0,579.0178520111926,1.4,760.4774725077748,1.0,695.1397944826494,1.1,748.5108660917195,1.0
33,509698.5469838152,889.8376033365611,820.3135313706923,952.0569907116796,1012.8410563586518,802.3838321505706,829.9402164083035,907.131643064614,225.4840110010143,216.2147424383348,290.1661513145639,270.28105612835816,1340.7666743293123,1870.7381602859427,392.4240499945083,3.256930299204965,83.70790098993703,20.681580130072167,0.0,252.6615500103849,0.8612041234847069,2021,0.9588916814033556,1,1519.3116902546956,111.3616935779702,1807.8344033744856,453548.9334722057,418112.61501080415,485262.0648115268,408973.87337045127,516243.61475155735,423019.3223867455,462363.68039307464,110204.3400572991,1,409111.1759632907,1.0,2021,33,35013,0,802.6532121471428,673.6228608982263,1.2,604.0987889323574,1.3,735.8422482733449,1.1,586.1690897122357,1.4,796.626313920317,1.0,613.7254739699687,1.3,690.9169006262791,1.2
86,520783.8802223524,748.7028269065007,627.3550145914904,821.1083664800763,909.078864402466,730.9549585103183,758.888424430621,658.8583586910244,255.9000003635884,245.38038161976053,290.29998779296875,269.5599975585937,1318.4000000953674,1830.6000022441149,378.9200001079589,3.2284932136535645,92.14999389648438,21.625,0.0,277.8996000845359,0.8366074349679868,2021,0.9588916814033556,1,1538.0189558358588,132.4221173859123,1773.627125947462,389912.3633298117,326716.3787759069,427620.00117853144,380669.5595607722,473433.61843164597,395216.85833080625,343122.81255604216,127790.14727038048,1,287318.004498484,1.0,2021,86,40402,0,551.7029528176093,503.32244528674033,1.1,381.97463297173,1.4,575.7279848603157,1.0,485.57457689055786,1.1,663.6984827827055,0.8,513.5080428108605,1.1,413.4779770712639,1.3
176,488411.775224572,745.7257937738016,640.3396067664506,809.1566900628815,834.4484899552081,701.2454554512442,792.9046641130102,671.3440959613847,255.9181691457452,245.39780351383268,290.29969946996647,269.560221105732,1318.382696497645,1830.565683427968,378.9197405533632,3.2283494117586526,92.144081844767,21.62646599947091,0.0,278.4284378490279,0.7831832508497731,2021,0.9588916814033556,1,1544.9171084678128,158.04545907074038,1773.032754210545,364221.2587678155,312749.4040874065,395201.65542845073,342496.53776510566,407554.4683124866,387263.9745832783,327892.36169503536,119855.17685040172,1,221402.72729932342,1.0,2021,176,43397,0,453.3116082173128,500.3279902599689,0.9,394.94180325261794,1.1,563.7588865490488,0.8,455.84765193741146,1.0,589.0506864413753,0.8,547.5068605991776,0.8,425.9462924475521,1.1
163,523984.4590499961,948.1323894299362,842.6724458780468,980.0317494779068,970.2898866878954,814.42829228956,931.3375410954648,1001.5283377788808,228.13844319923183,218.7600553920535,290.254961001371,270.00100496177464,1310.4615582153597,1819.413067718044,380.0901236830499,3.199355681912269,86.93593595613724,21.88412055255801,0.0,254.0783937787416,0.8218453823320794,2021,0.9588916814033556,1,1600.568124887775,100.65530184731874,1792.813567296209,496806.63718322536,441547.26570974546,513521.4061020023,426747.7681703572,508416.8213978389,488006.39766386064,524785.2842943086,114626.86928635233,1,593411.6234751068,1.0,2021,163,46287,0,1132.4985182785474,729.3723340378829,1.6,623.9123904859933,1.8,761.2716940858533,1.5,595.6682368975066,1.9,751.529831295842,1.5,712.5774857034113,1.6,782.7682823868274,1.4
89,533231.2393492024,807.1316715512777,681.5424302041397,922.8844578081104,949.2254058441556,764.6838168929814,805.9037156851806,704.4061698222274,255.9839820362761,245.46091094709172,290.2986550757956,269.5610308618964,1318.320017569975,1830.44137017072,378.9188003671665,3.227828517276781,92.12266658373704,21.631776298304604,0.0,277.7612086843279,0.8209636355838708,2021,0.9588916814033556,1,1570.9076247716928,156.35440961500584,1773.7675358526542,430387.8215392811,363419.71472682065,492110.82321313536,407753.29939212307,506156.6395800287,429733.0371109361,375611.37493953103,130887.4257561019,1,264713.4517048938,1.0,2021,89,46461,0,496.4327521920341,561.670760604186,0.9,436.08151925704794,1.1,677.4235468610187,0.7,519.2229059458898,1.0,703.764494897064,0.7,560.442804738089,0.9,458.9452588751357,1.1
26,507704.2287743484,747.1625687799208,648.2575557844513,782.9160284566078,826.3420476744557,641.7946555800461,751.315456335758,694.0933112027882,236.8000010848045,227.06555119652464,290.1000061035156,270.29998779296875,1300.900001823902,1805.0999987274408,383.2699984423816,3.1306848526000977,85.0999984741211,21.68000030517578,0.0,241.0927563348991,0.8077573926388394,2021,0.9588916814033556,1,1542.6918396827457,138.24409231083598,1791.8966538742784,379337.5957514707,329123.1024066889,397489.7784226379,325841.8606427658,419537.35201837536,381446.0343251937,352394.10926164535,115282.14055145386,1,461275.58680090215,2.0,2021,26,46505,0,908.5517918857404,520.0970175833961,1.7,421.19200458792653,2.2,555.8504772600832,1.6,414.7291043835214,2.2,599.276496477931,1.5,524.2499051392334,1.7,467.0277600062635,1.9
84,504859.052077382,773.5722051727003,646.1071923989481,880.5039124636471,940.493249218796,736.600307426986,758.1725608025238,682.3668878641323,255.9000003635884,245.38038161976053,290.29998779296875,269.5599975585937,1318.4000000953674,1830.6000022441149,378.9200001079589,3.2284932136535645,92.14999389648438,21.625,0.0,278.8535972049515,0.8278252920346897,2021,0.9588916814033556,1,1559.1932614368102,147.8541979792466,1773.4807012469475,390544.9302168995,326193.0646949116,444530.37059682305,371879.3329674963,474816.53028577834,382770.2803578434,344499.100176079,123882.50686293855,1,273802.968939754,1.0,2021,84,47591,0,542.3354653405066,528.1918235529398,1.0,400.72681077918753,1.4,635.1235308438868,0.9,491.2199258072255,1.1,695.1128675990356,0.8,512.7921791827632,1.1,436.98650624437175,1.2
167,499917.1715361769,794.2247678386962,673.4941344453279,911.5836889444158,973.3363575377892,765.314625215665,794.342452120957,694.2241296317328,262.19999942183495,251.42139830956216,290.20001220703125,269.63751220703125,1312.4000024944544,1818.700002148748,378.8299999255687,3.178630113601685,90.0999984741211,22.13333320617676,0.0,275.40531901606374,0.8496585879417553,2021,0.9588916814033556,1,1521.9330927670842,159.53877605395726,1774.956751551351,397046.5995018977,336691.28273811395,455716.3393956064,382593.92277308455,486587.5588136166,397105.43189541984,347054.56329766003,125689.87430658683,1,304550.69223947416,1.0,2021,167,49185,0,609.2023030607884,542.803369529134,1.1,422.07273613576575,1.4,660.1622906348538,0.9,513.893226906103,1.2,721.914959228227,0.8,542.9210538113949,1.1,442.8027313221706,1.4
157,504360.4301418428,782.5004397726061,673.3915477850478,881.0284565054172,935.4439313241191,744.7734366620188,761.6991794486756,706.2603936501126,256.0028492166039,245.47900252936,290.2983556698132,269.5612630020661,1318.3020488313043,1830.4057321578207,378.918530835433,3.2276791877147137,92.11652727594551,21.63329865000324,0.0,276.29972502273006,0.8533254769789065,2021,0.9588916814033556,1,1559.787669371119,127.4592119200314,1774.2617266071293,394662.25838989276,339632.050694748,444355.89129027614,375634.2508730743,471800.9035762092,384170.92578542273,356209.79593351803,123809.89530649853,1,254197.2148940631,1.0,2021,157,49188,0,503.9991238459656,537.0214372432462,0.9,427.91254525568786,1.2,635.5494539760573,0.8,499.2944341326588,1.0,689.9649287947592,0.7,516.2201769193157,1.0,460.7813911207527,1.1
87,523467.6309245799,748.7225454432721,637.4604728787111,850.7537021153466,851.2421494993773,677.5697279087312,730.0035135218923,681.416657193936,255.9000003635884,245.38038161976053,290.29998779296875,269.5599975585937,1318.4000000953674,1830.6000022441149,378.9200001079589,3.2284932136535645,92.14999389648438,21.625,0.0,276.2139088205324,0.828795008519561,2021,0.9588916814033556,1,1534.3851384545153,118.63434923884576,1774.4463574722554,391932.0170830108,333689.92354588135,445342.0249466363,354685.8202545958,445597.71134158614,382133.2097899245,356699.5632138563,128448.68704186539,1,295026.22703111154,1.0,2021,87,50095,0,563.5997521184232,503.3421638235116,1.1,392.0800912589506,1.4,605.3733204955861,0.9,432.18934628897074,1.3,605.8617678796169,0.9,484.6231319021318,1.2,436.03627557417553,1.3
24,498886.8414981245,968.0401841956648,876.2132857639347,1051.1439028628529,1008.5391721336408,821.350601676876,959.8296678830536,1019.4987456014602,229.2999985218048,219.87386112836035,290.1750183105469,269.8999938964844,1309.3000023961067,1818.100002720952,378.5700000096113,3.209041118621826,88.35000610351562,22.13999938964844,0.0,255.24542561607012,0.8396619537583009,2021,0.9588916814033556,1,1601.8356249741466,105.7247769551398,1791.5956664584971,482942.5099366378,437131.2786134629,524401.86165926,409761.0074331608,503146.92211288534,478846.3913863704,508614.5091044124,109692.17610632494,1,543375.7465127097,1.0,2021,24,51647,0,1089.1763448420247,748.1663230673045,1.5,656.3394246355743,1.7,831.2700417344925,1.3,601.4767405485156,1.8,788.6653110052805,1.4,739.9558067546932,1.5,799.6248844730999,1.4
196,464782.5091527717,849.8112620704494,707.6833516461162,982.3003180029187,1003.3952189104187,767.3689182668558,876.1905110719667,684.4863758713112,232.9999994635582,223.42176125259223,290.1333312988281,270.0333251953125,1348.3000010699034,1883.0999968498943,380.13000019453466,3.465205430984497,90.5999984741211,22.799999237060547,0.0,295.1244443108391,0.8182397260337181,2021,0.9588916814033556,5,1520.0,4.744482523170605,1765.275412275552,394977.41069138714,328918.84386372514,456556.00654296216,356659.6512779174,466360.54751707905,407238.02423187805,318137.2952583552,103842.52679431131,1,424336.85568000004,1.0,2021,196,63497,0,912.9793985868832,626.3895008178573,1.5,484.261590393524,1.9,758.8785567503267,1.2,543.9471570142636,1.7,779.9734576578265,1.2,652.7687498193745,1.4,461.064614618719,2.0
219,504821.389072477,860.1460307580032,707.1104540722695,975.8240161409756,963.0973152376808,767.3080737075953,923.533961514934,764.5435774155125,248.40000024437904,238.18869389492656,290.1000061035156,270.29998779296875,1293.2000034451485,1783.3000012636185,378.58999857120216,3.0912327766418457,86.80000305175781,21.77142906188965,0.0,243.892838356821,0.8395998381833624,2021,0.9588916814033556,5,1520.0,56.46784381269412,1795.4079901263713,434220.1140524327,356964.48165243305,492616.8353185705,387353.52761559485,486192.1244902593,466219.69730757654,385957.95075733983,120242.74731339584,1,389476.65283089934,1.0,2021,219,67172,0,771.5137695462867,621.9573368630766,1.2,468.921760177343,1.6,737.635322246049,1.0,529.1193798126687,1.5,724.9086213427543,1.1,685.3452676200076,1.1,526.3548835205859,1.5
215,514904.50494420616,825.2529521866685,720.5971776779982,907.2318636368414,874.5397239934074,725.5118034889954,865.2379099675069,838.8261075300471,259.4965149789643,248.82904956648903,290.1447742770906,269.79120588211833,1299.5194604452654,1797.5033737064766,376.98263383072174,3.145878269179278,89.70210002772042,22.216893098761947,0.0,264.37890173944606,0.7930297850421785,2021,0.9588916814033556,1,1586.8952967884238,155.31417870004574,1778.7351607053683,424926.46279942116,371038.7330364818,467137.7736155373,373569.29600667936,450304.4436368681,445514.8976907787,431915.34163203434,128123.19858277038,1,446397.8050300484,1.0,2021,215,71748,0,866.9526111029443,576.4239026201795,1.5,471.7681281115091,1.8,658.4028140703523,1.3,476.6827539225064,1.8,625.7106744269183,1.4,616.4088604010178,1.4,589.9970579635581,1.5
170,504765.1580461589,841.1318909878426,703.8315875806765,944.4578928747565,969.0523726230844,751.6811866114889,843.969594956794,734.3189313206256,260.29999801516533,249.599502766052,290.1500244140625,269.875,1297.1000046133995,1792.4000002890823,377.3499997388572,3.124109506607056,88.80000305175781,22.239999771118164,0.0,268.3707384988158,0.8531219912785766,2021,0.9588916814033556,1,1562.3805876553934,156.15999318738804,1777.9731176744851,424574.0718921428,355269.66254303907,476729.43756486865,379422.47296027245,489143.87402209645,426006.44598451885,370658.61142434203,125989.13246194892,1,345023.0386020957,1.0,2021,170,73899,0,683.5318030618599,591.5323882217906,1.2,454.23208481462444,1.5,694.8583901087044,1.0,502.08168384543694,1.4,719.4528698570324,1.0,594.3700921907421,1.2,484.7194285545735,1.4
49,489104.5052305265,643.9751605805845,613.9268949617323,686.6297640753942,605.4386562264316,492.22723468873136,666.3931467144025,679.081628694462,227.00000056624413,217.66841222152848,290.33331298828125,270.1000061035156,1311.600001335144,1820.7000052779915,381.5799998547882,3.189862966537476,85.55000305175781,21.63333320617676,0.0,244.90690791159457,0.6701592461997954,2021,0.9588916814033556,1,1613.3293293557426,105.2810671835134,1798.6363318922504,314971.15229651565,300274.41020797146,335833.7110346488,240750.55808342222,296122.7744010636,325935.8903127615,332141.88401374494,106462.60106392499,1,190413.87843564645,1.0,2021,49,76358,0,389.3112338965267,426.30674835905603,0.9,396.25848274020376,1.0,468.96135185386566,0.8,274.55882246720284,1.4,387.7702440049031,1.0,448.72473449287395,0.9,461.41321647293347,0.8
124,484372.6802594928,569.7405185487798,490.3873110565168,591.0967256325163,684.1536364755797,540.7956752158752,583.124018557174,602.5359531257868,227.00000056624413,217.66841222152848,290.33331298828125,270.1000061035156,1311.600001335144,1820.7000052779915,381.5799998547882,3.189862966537476,85.55000305175781,21.63333320617676,0.0,247.389290789852,0.6121563039587761,2021,0.9588916814033556,1,1577.8628420932685,147.11583370597413,1796.355736842694,275966.7420219058,237530.21622169064,286311.1052872319,261946.65067705562,331385.3306089552,282449.3437922246,291851.95456824545,105432.63223556988,1,172809.46861870325,1.0,2021,124,78062,0,356.76964383318256,352.07210632725145,1.0,272.71889883498835,1.3,373.42831341098776,1.0,323.1272629943467,1.1,466.48522425405116,0.8,365.45560633564554,1.0,384.86754090425836,0.9
220,386200.1407548472,823.2089352332334,674.2853496395625,924.1129912204432,942.2994098245564,734.6695814984157,895.5061709348977,706.2704412218455,248.40000024437904,238.18869389492656,290.1000061035156,270.29998779296875,1293.2000034451485,1783.3000012636185,378.58999857120216,3.0912327766418457,86.80000305175781,21.77142906188965,0.0,244.49843776379925,0.8132423395446937,2021,0.9588916814033556,5,1520.0,36.10234882139133,1789.9266194012584,317923.40665772266,260409.09693973037,356892.5672827181,283729.49578299286,363916.1647074531,345844.60926189175,272761.7438108648,91988.50710843386,1,301905.0670774177,1.0,2021,220,78568,0,781.7321518509273,585.0202413383068,1.3,436.0966557446359,1.8,685.9242973255167,1.1,496.4808876034892,1.6,704.1107159296297,1.1,657.3174770399711,1.2,468.08174732691896,1.7
130,497485.14607926254,825.3241383071551,716.2196389616051,945.3497000436292,1023.21009964164,776.5377454188479,779.4292866492148,769.1676428883071,227.1999988853932,217.8601889460552,290.1333312988281,270.3499755859375,1343.2000021487474,1874.9999988228085,393.9599999636412,3.258356094360352,83.30000305175781,20.600000381469727,0.0,249.78238970723345,0.7955721577245054,2021,0.9588916814033556,1,1520.022559061004,112.6615640514589,1811.671387916653,410586.49950847647,356308.63171365083,470297.4336221919,386315.9937157567,509031.82588999806,387754.49252714,382649.47718173155,108382.207922684,1,387122.13020884263,1.0,2021,130,78906,0,778.1581686605048,607.4639493610997,1.3,498.35945001555,1.6,727.489511097574,1.1,558.6775564727926,1.4,805.349910695585,1.0,561.5690977031596,1.4,551.3074539422521,1.4
8132,888724.9486979557,1645.963226673617,1431.7233760316205,1868.989195078338,1925.1864107313645,1535.676015261166,1567.6269483424821,1587.7963445622995,596.1999994516373,566.165124736771,580.2000122070312,540.1777954101562,2513.7999980449677,3466.0000064074993,716.7799961492419,6.204931735992432,183.1999969482422,44.52000045776368,0.0,566.8096141206727,0.0,4044,1.8992456399111328,1,3145.2895116921404,231.55117519429837,3558.356689050834,731504.2073461707,636585.5268123155,831472.1003763463,682420.2539228396,855094.7975755199,693383.3968369218,703626.0419900763,251582.53571812925,2,2036790.771888207,3.0,2022,132_8,18242_72370,1,2291.8123035391864,540.0114763641554,4.2,433.2082627569335,5.3,652.4961018679579,3.5,484.7818426116177,4.7,679.0765385191204,3.4,497.11765351705475,4.6,508.6427549200936,4.5
1023,996460.3133552922,1604.3726439894872,1390.0550453248538,1781.8968691201412,1823.5051984337201,1525.85050348697,1537.968358559258,1571.8316164159603,438.2694793549034,416.1906988854647,581.0627825123424,541.2578442223659,2520.126173954078,3479.006187248925,734.6143953396319,6.135644350551571,171.54092423572388,43.423486774007834,0.0,537.1471068607464,0.0,4044,1.8992456399111328,1,3092.5973151558874,315.905941397594,3590.4486339824916,799391.3657478695,692614.1784025556,887843.0006572055,760256.7014872353,908541.4063261764,766307.8516057195,783186.9947689059,207346.438915139,2,761446.1807827782,2.0,2022,23_10,18786_18787_86252_86253,0,764.151035999445,594.148024660601,1.3,486.991536926762,1.6,682.9138628217825,1.1,554.8743438766073,1.4,703.6857946203254,1.1,560.946989256842,1.4,577.8860915341327,1.3
127,460230.1209712059,688.6998250790675,569.9497087595928,806.0762407901474,768.9689971788843,680.336142669517,682.0995223539526,691.3688416936112,205.19999945163727,194.86260213414445,290.5,270.625,1264.3000031411648,1746.8000018894672,366.9399983678013,3.094520568847656,86.0999984741211,21.76666641235352,0.0,267.45610081577865,0.0,2022,0.9496228199555664,1,1555.4314722923004,157.36135255980346,1796.8117732301275,316960.4038089876,262308.02340993093,370980.5658108644,313111.1852418754,353902.69459474477,313922.74568736134,318188.76564837317,89681.63895296126,1,258085.96262660215,1.0,2022,127,18788_18789,0,560.7759050667377,493.8372229449231,1.1,375.0871066254483,1.5,611.2136386560029,0.9,485.4735405353726,1.2,574.1063950447398,1.0,487.23692021980816,1.2,496.5062395594668,1.1
47,496100.9481887039,813.1248954969429,792.9125726057188,874.7224125589453,815.3968842892114,711.2212678065013,829.5798895136302,872.959433689053,205.19999945163727,194.86260213414445,290.5,270.625,1264.3000031411648,1746.8000018894672,366.9399983678013,3.094520568847656,86.0999984741211,21.76666641235352,0.0,263.5577601701826,0.0,2022,0.9496228199555664,1,1598.2419448144444,145.82899545724646,1799.11792055947,403392.0316518742,393364.67910044163,433950.61827240343,352837.5453307774,404519.16744599264,411555.36978599214,433076.00278341316,96671.52168526723,1,297430.7170142802,1.0,2022,47,18794_31111,0,599.5366832097754,618.2622933627985,1.0,598.0499704715744,1.0,679.8598104248009,0.9,516.3586656723569,1.2,620.5342821550669,1.0,634.7172873794857,0.9,678.0968315549085,0.9
30149,974741.6237351613,1726.2744831419,1687.73956692559,1916.2733476489975,1749.921601201945,1430.7094280624074,1727.6965903236814,1722.1845084568938,497.11609441185976,472.072787420691,580.7103079353252,541.7743396494127,2492.932835074848,3422.6965858642707,730.4038411995307,6.016364308252765,166.16322034525257,43.85844515597334,0.0,545.0823459419166,0.0,4044,1.8992456399111328,3,3041.0272150239557,111.23734447101704,3604.300294713079,841794.6541310078,822074.9592715048,935071.43514617,699180.6509672313,856176.6198486843,842089.7443604285,839262.9407481041,230071.70837180992,2,696857.6884373641,2.0,2022,149_30,18834_19052,0,714.9152877734308,627.5744575419957,1.1,607.343768322079,1.2,723.2683098858919,1.0,481.26491284718026,1.5,642.3291016112266,1.1,627.877194413219,1.1,624.977140138844,1.1
32151,1060215.1907727085,1581.9242543795065,1641.3264298742472,1733.3917731654606,1422.7677276488025,1248.2991887623323,1652.8712334918464,1664.4017202738642,469.5999957919121,445.9428722550377,581.1333618164062,541.2666625976562,2510.599999129772,3462.600003808737,735.4399969354272,6.075616359710693,170.8000030517578,43.29999923706056,0.0,541.9290426640912,0.0,4044,1.8992456399111328,1,3069.4739324965785,144.5561509892243,3596.64643836315,840158.4771608675,871477.3846453581,920497.4436931522,663218.5596655139,756039.2115242749,877709.607958426,884214.5577311886,236397.70369080218,2,596738.9954763738,2.0,2022,151_32,18835_19053,0,562.8470528152469,569.470027146122,1.0,599.0101693333555,0.9,645.2461216894684,0.9,402.57945716061204,1.4,490.12833654528794,1.1,604.8884319420299,0.9,611.0239314419208,0.9
6681,1015127.5518166246,1642.83453719065,1411.8935788570516,1835.0937397660036,1936.1159743014052,1489.265978555391,1580.9188822953047,1636.2889055681953,436.40000396966934,414.4154023982978,580.699951171875,541.719970703125,2562.3999969065194,3548.9999928176403,749.9999973289669,6.225205421447754,164.73333740234375,41.422222137451165,0.0,520.4679309430094,0.0,4044,1.8992456399111328,1,3210.677442226736,268.2885222212291,3604.2201196839037,833707.6176930058,716343.0877356107,931058.1871653763,755854.1034587938,982560.4748786108,802114.2607186756,830126.4432631936,210342.24643584268,2,485304.9664673888,2.0,2022,66_81,18927_18928,0,478.07289399141007,614.0759061672769,0.8,498.4603564293498,1.0,709.975745845706,0.7,537.3825742851021,0.9,760.710540326526,0.6,582.9533571656344,0.8,610.5480988258216,0.8
122173,981944.019085176,1661.7970095749442,1477.2431772973446,1888.6796733924998,1804.4932382302816,1440.9744951603557,1576.5035323085492,1599.9698989569688,467.3999981880188,443.853704326533,580.719970703125,542.1500244140625,2612.800003647804,3625.999998688698,777.9999992251396,6.256438255310059,154.60000610351562,41.422222137451165,0.0,514.8615626195111,0.0,4044,1.8992456399111328,5,3039.6904106144257,188.01953642577035,3631.2480146018065,815247.0221196469,724397.5235079459,926492.6716708518,707099.1722389552,885369.7738745706,773339.0015947768,784871.7337354026,217919.7451561196,2,613065.8307194517,2.0,2022,173_122,18975_34950,0,624.3388816509232,608.3109274600243,1.0,515.7908887959665,1.2,721.6021613684975,0.9,498.17445554439803,1.3,679.7230959665889,0.9,565.6323024973574,1.1,577.3770984495444,1.1
35229,954900.5352446184,1831.3606078151524,1676.5832873737863,2053.1843920001334,1945.4333960256586,1570.5640513374929,1761.694699614133,1915.48460920943,454.8000009655952,431.8884594327429,581.2000122070312,541.2363891601562,2554.8000006079674,3537.2000003457074,730.1399973891675,6.367123126983643,177.8000030517578,44.34285736083984,0.0,531.510656451338,0.0,4044,1.8992456399111328,1,3050.5513832583847,315.0399772963557,3580.2521347873,875000.3704844911,801194.9045114038,981039.4927680593,750135.7321625982,929215.736788217,841293.6658599661,914872.4886641195,206205.26053914992,2,895604.0028789137,2.0,2022,35_229,18978_42019_42020,0,937.9029226844923,700.381961534889,1.3,623.0907010852543,1.5,811.4292574256635,1.2,569.6200300946617,1.6,757.1578919094985,1.2,665.083306459897,1.4,742.1372194994416,1.3
46229,971151.3766229099,1974.1930991720212,1877.167048344684,2225.3824685388618,1995.369132311549,1625.508386386341,1828.7773828989034,2051.947465377777,443.0373527965138,420.7183803082778,581.1740938018427,541.2204807308583,2555.318179597766,3538.3399934468634,731.8603497069776,6.353352368163746,176.09001294445895,43.829120649942,0.0,531.250514711056,0.0,4044,1.8992456399111328,1,3087.4224937782824,315.12439424591497,3582.2384315314894,958676.8877778611,911687.6265934862,1080658.3825997694,789308.2759007034,968823.8279431902,888112.6623471997,996601.9258740239,204254.93491303892,2,459175.06493116,1.0,2022,46_229,18981_39553,0,472.81513055966553,776.8325011166185,0.6,728.4473962653275,0.6,902.4375280549394,0.5,602.4326949132626,0.8,787.280862113247,0.6,704.1721238270944,0.7,815.8841247965885,0.6
