,OPENET_ID,field_id,area_m2,annual_et_mm,annual_precip_mm,wy_et_mm,wy_precip_mm,irrigated,YEAR,NDVI
1927,,454,166305.57797448416,384.836963976616,229.8341797101909,365.86105032822746,161.17176897341318,0.1229465364642868,2021,0.839
1928,,455,140641.14298396077,375.3692035466309,233.1000012755394,347.5946954397709,165.60000032186508,0.1634258457869327,2021,0.84
1929,,456,88819.13283398788,401.0727455581626,227.19999888539317,385.95157407125214,157.5999993979931,0.072715082436839,2021,0.8507
1930,,457,118695.930673269,371.7003270739462,230.10890882619952,353.6084947736789,161.54428292112823,0.0717504174195467,2021,0.7954
1931,,458,147414.599784203,376.2185943959579,233.1000012755394,351.69859439595785,165.60000032186508,0.1092696371152961,2021,0.5404
1932,,459,164225.5893613392,267.82952516367965,229.98493900104225,233.45132597050448,164.04246927543429,0.0245519476225117,2021,0.8105
1933,,460,132338.33885485373,335.5635528958477,233.1000012755394,314.9487436979956,165.60000032186508,0.0789646267983768,2021,0.2742
1934,,461,195288.3175134076,376.93621722273946,233.1000012755394,354.4749801981572,165.60000032186508,0.1322902046885204,2021,0.5192
1935,,462,321370.645601236,168.03911868985327,232.9980531041353,147.96065338510894,165.85487147576904,0.0,2021,0.2882
1936,,463,115653.99598291153,356.7662045182629,232.70000192523003,332.6907593778591,166.6000015437603,0.2356722265230956,2021,0.3213
1937,,464,149840.0386790312,226.7819919827321,232.70000192523003,199.52349857611875,166.6000015437603,0.0008162376884148663,2021,0.8778
1938,,465,150406.04016391898,219.71322602715065,232.70000192523003,190.96465737639977,166.6000015437603,0.0005761405783011055,2021,0.5034
1939,,466,146687.9136536058,276.234884836852,232.70000192523003,256.45435922043384,166.6000015437603,0.1830983316108076,2021,0.8844
1940,,467,158507.46554701147,407.2985557640334,232.70000192523003,392.9090251837569,166.6000015437603,0.193878780575973,2021,0.7862
1941,,468,166378.43511811353,402.5012362547986,232.70000192523003,379.7849729975924,166.6000015437603,0.0081983212961155,2021,0.3258
1942,,469,185789.93898642735,429.4774470202551,253.6729102008197,397.89925067322304,183.61405888696524,0.2406480505795574,2021,0.3059
1943,NV_10196,470,56628.074919663486,200.1747624076029,236.10000041127205,177.94000191993848,170.60000014305115,0.0,2021,0.3178
1944,NV_10196,471,39421.48481661375,218.89204819277117,234.2782100989261,200.1073321858865,167.42354551183382,0.0014457831325301,2021,0.4605
1945,,472,107148.60135766346,441.6598429186723,254.0979859387843,409.6451988852295,184.00629616164235,0.2349885989359006,2021,0.4179
1946,,473,137909.82320190562,359.6643296045376,236.10000041127205,334.1850283598552,170.60000014305115,0.1295887821017803,2021,0.9038
1947,,474,548836.7746771013,187.82226133734164,242.27184349194127,158.84237485908665,174.94712420084497,0.0,2021,0.9009
1948,,475,31984.347269631053,437.1259541984732,236.10000041127205,410.5339270568276,170.60000014305115,0.2467345207803221,2021,0.4207
1949,,476,47872.60259604716,529.8808290155439,236.10000041127205,500.2517223708933,170.60000014305115,0.3104253259693674,2021,0.879
1950,,477,122737.25155718542,358.8909030544486,232.1999997794628,325.32784417884005,163.79999962449074,0.0670650730411686,2021,0.8009
1951,,478,2649479.0778816827,227.46221953568443,245.8382566806136,194.6947083171118,177.42344023686252,0.0,2021,0.2544
1952,,479,56891.70915948545,456.3682018383758,234.07961038653005,444.0432305630025,167.07726911991142,0.0766468785905782,2021,0.9012
1953,,480,38457.97807789008,472.8779541446208,236.10000041127205,463.8409876543207,170.60000014305115,0.2052204585537918,2021,0.9163
1954,,481,240099.60318673277,177.34627922978865,224.0244047568933,149.57280797734933,169.9491451956247,0.0,2021,0.8932
1955,,482,441343.1859115501,176.4393236726862,224.5325064730796,148.24553461595244,170.21156197363177,0.0,2021,0.8741
1956,,483,1355209.9188101362,176.48673562592165,220.33302149712827,154.16594088519977,164.2991669152957,0.0,2021,0.8473
1957,,484,149340.55074394523,227.36578803853843,219.80000030994412,194.71686966006183,164.20000013709068,0.0,2021,0.8396
1958,,485,504054.32381884137,846.4862938094647,232.4878014011735,816.4097965205497,165.41168289421483,0.9756783097044458,2021,0.6424
1959,,486,250220.3857250045,327.6861921962965,232.4952107830962,309.7419484309067,165.4531752833572,0.1936715588965907,2021,0.6081
1960,,487,122086.93714348548,210.9710422134247,228.5705975219106,193.69927939148624,169.3030818269485,0.0,2021,0.7943
1961,,488,92799.56023025273,194.567848160496,212.4999998211861,171.9118851260454,156.69999903440475,0.0,2021,0.513
1962,,489,318745.405216401,216.91407393539149,236.10000041127205,194.8940072165299,170.60000014305115,0.0021785750757395,2021,0.2414
1963,,490,148687.04753473896,209.12775780579932,212.4999998211861,171.67165459223702,156.69999903440475,0.0,2021,0.2908
1964,NV_235,0,309639.1321896407,776.9080680018552,264.2999999523163,793.3068045602887,258.2000020444393,0.0165104863900044,2022,0.284
1965,NV_238,1,481071.53314021183,918.9010840872684,233.6999990940094,936.2417649978574,215.0000004172325,0.0,2022,0.3718
1966,NV_239,2,501239.481288169,345.12294944352664,247.8000032901764,378.03206152346365,223.40000143647197,0.9716482980855152,2022,0.4392
1967,NV_240,3,462084.5578080055,776.9944907945224,234.79999789595604,807.194670327736,223.99999964237213,0.2433203083746964,2022,0.8538
1968,NV_241,4,524721.6388002747,787.5982226355627,248.05476875096292,827.2028830504532,231.7278725340013,0.9482135937378904,2022,0.555
1969,NV_300,5,503693.84722064686,894.9337424236724,204.3000017106533,860.790853012515,188.7999986708164,0.9905346319531464,2022,0.3596
1970,NV_301,6,242033.0793547041,892.2491935845164,204.3000017106533,913.250638412258,188.7999986708164,0.9180704269521972,2022,0.3633
1971,NV_340,7,299381.7833410217,252.4680136812769,218.20000198483467,268.7982554562236,207.6000020802021,0.0,2022,0.1681
1972,NV_984,8,485005.52131050505,897.4083820826141,204.7000008225441,902.0802952334656,188.70000046491623,0.9847298814931528,2022,0.2028
1973,NV_985,9,328403.81870248605,207.7651694508368,247.8000032901764,224.77789275012,223.40000143647197,0.0,2022,0.3067
1974,NV_1051,10,375378.2102567985,822.2574246006574,298.09999972581863,843.7339109624586,293.2999992966652,0.8674312323395422,2022,0.3486
1975,NV_1053,11,517699.1326891153,913.2904397505112,218.20000198483467,933.8899837517693,207.6000020802021,0.9799360553488128,2022,0.342
1976,NV_1054,12,497764.71295456256,754.3481393537699,233.0694799032661,770.398493619942,222.67872575275203,0.9892168021827809,2022,0.8768
1977,NV_1068,13,144317.47664838878,299.4293976715456,388.6999994814396,309.0400554037359,356.1999997496605,0.0,2022,0.2143
1978,NV_1199,14,168098.50588965177,198.2459753863951,233.5000002980232,212.9887053757913,217.89999932050705,0.0,2022,0.2637
1979,NV_4753,15,522493.5234816583,827.5022155195201,262.35150577144043,879.0696269116957,247.27301209286247,0.9825505164363048,2022,0.283
1980,NV_4755,16,188263.57793125167,195.19012303093024,298.09999972581863,206.6796740255261,293.2999992966652,0.0,2022,0.4347
1981,NV_4756,17,89566.71518941942,284.27351642368893,226.6701590887349,299.3522472929648,211.2413774200136,0.0,2022,0.2723
1982,NV_4757,18,177834.59010144955,198.0271667836114,298.09999972581863,208.9288111290765,293.2999992966652,0.0,2022,0.2294
1983,NV_4758,19,146347.57458479042,210.7299663797244,298.09999972581863,225.73770643218683,293.2999992966652,0.0,2022,0.2064
1984,NV_4760,20,27860.496103187965,415.6882055274425,235.0000021457672,436.1291358505254,227.49999940395355,0.1261191124951342,2022,0.2236
1985,NV_4761,21,374400.9049502065,261.12554740291745,228.89999946951863,272.38585017835914,212.20000022649765,0.0,2022,0.3605
1986,NV_4766,22,494108.2402537869,797.5815481479041,204.64786365178503,810.8167703225946,188.71303455269705,0.9792249388484868,2022,0.4173
1987,NV_4782,23,505755.67202775634,793.1748037475137,298.11640850589566,811.7284763962266,293.177416387582,0.9897809672520372,2022,0.3581
1988,NV_4783,24,495243.7763903519,802.4259979462089,299.80000388622284,808.9625346850495,280.60000243783,0.9909545762415608,2022,0.3015
1989,NV_4784,25,532670.3377676448,798.1799294772784,297.29999965429306,852.5298451345418,279.6999994814396,0.8567545321518575,2022,0.3882
1990,NV_4785,26,488970.92554301786,903.2234608745688,299.0870916343052,902.210337921572,285.92586196856666,0.9939862352837036,2022,0.2693
1991,NV_4786,27,522551.72969421,939.1615488215492,297.29999965429306,949.9602797202804,279.6999994814396,0.7992955192955197,2022,0.5554
1992,NV_4787,28,511605.6456590771,811.7737147876148,299.1009096019482,824.8559281677927,285.82263390021825,0.996232724502106,2022,0.2268
1993,NV_4788,29,499296.6337903984,813.5211988581275,297.3443470657494,842.8535661858308,292.1838095126477,0.991560541468726,2022,0.2887
1994,NV_4789,30,498418.38631354977,763.7315274544593,299.4169424662357,774.5732742949849,280.22929793323425,0.9926093538882288,2022,0.6105
1995,NV_4790,31,496116.7602495948,883.8162852929934,233.42127261207423,903.3102069794109,222.9473242433025,0.97052045218721,2022,0.3821
1996,NV_4791,32,498695.60040066857,850.0245046357174,205.19999945163727,856.2866971729179,201.40000054240227,0.9814897340304116,2022,0.2771
1997,NV_4792,33,498886.8414981847,937.1533570094272,235.0000021457672,976.2103153916336,227.49999940395355,0.9803803379816676,2022,0.9038
1998,NV_4793,34,510719.0119633483,929.4944305584294,205.19999945163727,981.8280663769176,201.40000054240227,0.9794416230185896,2022,0.4702
1999,NV_4794,35,507704.22877437953,947.5881904009656,234.79999789595604,952.7667059821858,223.99999964237213,0.9802906502004024,2022,0.3682
2000,NV_4795,36,488843.7500595533,907.1962692979296,247.8761114634488,920.38018237756,231.62371073262617,0.9807311732586824,2022,0.4498
2001,NV_4796,37,521585.149617041,810.5493229269507,233.0568762807005,814.2613304511402,222.6691027164814,0.9798281076249964,2022,0.2899
2002,NV_4797,38,512987.0208427857,850.1571205140123,248.1266190933641,872.0191380986598,231.76976313470428,0.9578137549139788,2022,0.3201
2003,NV_4798,39,472876.8977061365,847.3079158712949,248.65937473919976,852.4741153473543,232.0803734016303,0.9933848102862188,2022,0.4806
2004,NV_4800,40,533815.2813888217,851.3935924684118,235.0000021457672,849.8803660287207,227.49999940395355,0.9767224806358836,2022,0.3717
2005,NV_4801,41,535505.0897450355,936.2531163172032,234.79999789595604,977.014368208756,223.99999964237213,0.9686521010785012,2022,0.3453
2006,NV_4802,42,509698.5469838583,899.3275702475825,200.66107839778883,907.5722903744056,196.00443489835516,0.9809445786209028,2022,0.4545
2007,NV_4803,43,514504.6294202004,865.7431193627249,200.0000010728836,915.5291030936525,197.20000031590465,0.9827141111017446,2022,0.8991
2008,NV_4804,44,70982.7508509342,485.57509549274255,227.4000004827976,504.8397631779984,210.1999998986721,0.1591673032849503,2022,0.5608
2009,NV_4806,45,472519.2907714697,853.1411571157519,227.4000004827976,902.022716980699,210.1999998986721,0.960785550097162,2022,0.5242
2010,NV_4809,46,496483.11136664986,911.1311521039132,234.79999789595604,941.1391475195107,223.99999964237213,0.9722971129181904,2022,0.8957
2011,NV_4810,47,520068.0370533636,880.6495585362679,252.67825151880916,903.8546269045446,244.72665300592735,0.9600989712202108,2022,0.6596
2012,NV_4811,48,498503.186079373,815.6674451797074,272.70000183582306,830.9468772976946,241.1000013947487,0.92785779161801,2022,0.8829
2013,NV_4812,49,489602.12264812685,783.2176952454749,235.0000021457672,758.5791719709972,227.49999940395355,0.970011623401782,2022,0.7562
2014,NV_4875,50,482164.4518052898,857.976251518014,200.0000010728836,901.859223901408,197.20000031590465,0.9354900373318938,2022,0.8988
2015,NV_4876,51,481200.65345006005,846.3310401171964,200.0000010728836,898.0149481631729,197.20000031590465,0.9793835925174664,2022,0.7292
2016,NV_4877,52,505357.92486376985,918.140498439025,204.7000008225441,937.4380008797244,188.70000046491623,0.9789831672227524,2022,0.4957
2017,NV_4878,53,528371.8245987284,820.1299804988196,204.7000008225441,833.0650980190907,188.70000046491623,0.9729703376783332,2022,0.4487
2018,NV_4879,54,13635.667742775631,499.8162980673444,227.4000004827976,518.8390117553299,210.1999998986721,0.3070332735604704,2022,0.9009
2019,NV_4881,55,496876.817754501,849.968447436968,229.61309370090336,867.110171851706,214.31884972772409,0.9762345527323164,2022,0.8775
2020,NV_4882,56,506553.4339038087,904.7325457419169,235.94370365424967,919.2310428889072,213.25999945199365,0.9160706153392808,2022,0.3927
2021,NV_4883,57,31720.78069866076,601.4154361263735,234.91713811664656,620.5218063186812,227.3113747527541,0.4594780219780218,2022,0.4195
2022,NV_4884,58,488770.1321499517,995.9736484726208,215.63735231371624,1009.6734273060364,199.0591658563912,0.5764853913650805,2022,0.3382
2023,NV_4887,59,496100.9481887695,813.1248954969429,205.19999945163727,798.769371998098,201.40000054240227,0.972941221469982,2022,0.4669
2024,NV_4888,60,502448.0874323714,852.880045308665,205.19999945163727,873.0360689338977,201.40000054240227,0.9751557485369076,2022,0.8996
2025,NV_4889,61,32798.530059615216,486.0381234081013,235.0000021457672,503.0339331197108,227.49999940395355,0.3103278284446635,2022,0.4262
2026,NV_4890,62,489104.5052304144,793.0279485033724,205.19999945163727,789.9190086400397,201.40000054240227,0.9709929671523344,2022,0.9168
2027,NV_4891,63,30458.302127386283,489.6247428213615,205.19999945163727,501.9632346363714,201.40000054240227,0.0305930763037838,2022,0.357
2028,NV_4892,64,61321.501801332764,450.7326596640514,205.19796072124316,458.62558170456015,201.34821664810045,0.1071666001861453,2022,0.3788
2029,NV_4893,65,31600.62883887601,429.32765702550034,205.19999945163727,439.6697758001025,201.40000054240227,0.114667123053226,2022,0.323
2030,NV_4894,66,506473.3941253705,884.6585916638574,204.86279542951536,897.3232141614895,192.8349948445996,0.9770057739748388,2022,0.3817
2031,NV_4895,67,32299.79625772308,427.8959891230455,218.20000198483467,432.8428789938816,207.6000020802021,0.0363698164513935,2022,0.3948
2032,NV_4896,68,317369.992005567,261.8305391779886,218.20000198483467,278.5411774758608,207.6000020802021,0.0024010937366487,2022,0.4907
2033,NV_4898,69,484412.7847794141,849.4000324588112,216.4111629901274,862.9117176307311,206.7468634373644,0.9759916726361036,2022,0.4533
2034,NV_4899,70,511626.698954384,913.949202226345,218.20000198483467,920.350527431752,207.6000020802021,0.9487516565067587,2022,0.538
2035,NV_4900,71,110209.89104241163,675.9893232305839,218.20000198483467,637.8886811483675,207.6000020802021,0.0,2022,0.475
2036,NV_4901,72,295700.0984011924,273.63632942644995,218.20000198483467,280.91042008939644,207.6000020802021,0.0089671693298945,2022,0.4964
2037,NV_4902,73,323862.085862989,260.19859777855964,218.20000198483467,272.48937863329473,207.6000020802021,0.0,2022,0.4782
2038,NV_4903,74,35904.59822921371,726.6354872721797,218.20000198483467,709.8550986594367,207.6000020802021,0.0,2022,0.2719
2039,NV_4904,75,37216.545055446855,397.15620448587214,218.20000198483467,396.8176521992425,207.6000020802021,0.0,2022,0.2647
2040,NV_4905,76,111215.89070553052,567.3517066138924,218.20000198483467,538.1688778127975,207.6000020802021,0.0044711573700798,2022,0.4021
2041,NV_4906,77,55600.77425616453,623.9027764247438,218.20000198483467,604.2384802727712,207.6000020802021,0.0,2022,0.9073
2042,NV_4926,78,499698.5761069099,868.5540427700772,208.37832118952224,892.4583252000775,190.95911018681716,0.980469343049862,2022,0.9225
2043,NV_4929,79,479880.050985642,914.67869723785,247.1924261672106,934.0054394843232,230.09452277422977,0.9788583868140566,2022,0.4575
2044,NV_4930,80,484356.81382572994,858.8323069077785,247.18162034716696,861.8680141887686,230.0867107759392,0.9842421729214182,2022,0.4051
2045,NV_4931,81,461554.6636798485,930.3858938219404,204.3000017106533,983.2764094432704,188.7999986708164,0.0396053558844256,2022,0.369
2046,NV_4932,82,493430.2088553775,762.7948931964196,204.3000017106533,766.3036132008127,188.7999986708164,0.9709790785788808,2022,0.3877
2047,NV_4934,83,508144.7320838154,837.1387060994208,208.40005877214384,848.4852980386723,190.97061832520885,0.9844501562450008,2022,0.2571
2048,NV_4935,84,469152.9436496094,532.0177976493455,224.0999993979931,583.2440423858225,213.4000009596348,0.0,2022,0.4483
2049,NV_4937,85,547525.868106769,875.1626718940274,204.64525424337316,901.3880325125978,188.71368689454468,0.9530676091756016,2022,0.4619
2050,NV_4938,86,509060.7721381414,902.940012885568,204.6483862475945,939.2757564946992,188.7129039057985,0.9867044359368926,2022,0.4155
2051,NV_4939,87,513655.5405384981,891.897114019205,204.7000008225441,906.4977010341388,188.70000046491623,0.9814499057714337,2022,0.4417
2052,NV_4940,88,493740.8459204135,952.801412950398,204.7000008225441,981.0926981094784,188.70000046491623,0.9905199481808404,2022,0.4589
2053,NV_4942,89,499212.9691924749,829.5412259974476,218.20000198483467,851.8556614791282,207.6000020802021,0.9919063526983352,2022,0.4655
2054,NV_4943,90,49540.1416671712,277.55187928669415,224.0999993979931,311.4053223593965,213.4000009596348,0.018875171467764,2022,0.35
2055,NV_4944,91,454006.0245022056,699.7940480176001,224.0999993979931,719.643759864173,213.4000009596348,0.9517133770146824,2022,0.8829
2056,NV_4947,92,488679.4479877378,913.3950835573534,264.2999999523163,933.8474184519029,258.2000020444393,0.975046420752155,2022,0.3334
2057,NV_4948,93,525225.6952176269,810.5601898913799,264.2999999523163,865.3021388580711,258.2000020444393,0.9604943367991948,2022,0.5042
2058,NV_4950,94,514665.1589519018,926.3025270682108,219.727232148862,964.8253791128684,214.1235147229477,0.9896569693077802,2022,0.3869
2059,NV_4951,95,512261.1715278556,876.8989487155078,235.0000021457672,892.8922221869686,227.49999940395355,0.9877790821884485,2022,0.4386
2060,NV_4955,96,500542.8945822096,882.5002519492198,200.0000010728836,891.2905109963642,197.20000031590465,0.9719984178672632,2022,0.4423
2061,NV_4958,97,509278.0844295856,906.2119272595714,205.19999945163727,927.947157845453,201.40000054240227,0.9840867011428206,2022,0.2457
2062,NV_4959,98,521518.90309594834,848.7234562001325,250.59187919880367,878.2760814910234,242.6265691895317,0.968994140625,2022,0.2037
2063,NV_4960,99,514325.6482997228,934.919868941577,262.97868409402656,966.1348300401926,256.8155514173017,0.9667138996728808,2022,0.2329
2064,NV_4962,100,503186.8506074639,852.6697219050897,204.7000008225441,843.4251233224908,188.70000046491623,0.9590073885789372,2022,0.4038
2065,NV_4963,101,489959.3503280315,694.6819111986196,205.19999945163727,718.9636631122519,201.40000054240227,0.9867649661519402,2022,0.4566
2066,NV_4964,102,507471.11764644267,945.884497717504,205.19999945163727,990.302720307536,201.40000054240227,0.9851304092474442,2022,0.4427
2067,NV_4965,103,522538.4751923738,839.5757792645616,205.19999945163727,860.1621440796634,201.40000054240227,0.97635496084228,2022,0.4274
2068,NV_4967,104,510432.9485534698,856.3461548675623,204.85965876048172,873.3166345331606,192.7553232322136,0.9805180664658985,2022,0.4598
2069,NV_4968,105,515914.5826241768,813.2933111932025,218.20000198483467,841.2749037061948,207.6000020802021,0.96512403903249,2022,0.4035
2070,NV_4969,106,96606.34069665088,673.1236289168792,218.20000198483467,648.1941537857323,207.6000020802021,0.0,2022,0.4534
2071,NV_4970,107,115998.32407424826,762.4180665387677,218.20000198483467,723.6229469842312,207.6000020802021,0.0,2022,0.9074
2072,NV_4971,108,193155.24774193045,575.0096923725242,218.20000198483467,563.8347380250035,207.6000020802021,0.0,2022,0.4494
2073,NV_4972,109,80312.373842987,821.8637250942381,218.20000198483467,778.5381327409801,207.6000020802021,0.0,2022,0.4091
2074,NV_4973,110,495809.2841949364,852.6630697083947,215.48926821969928,869.971687633723,207.6118739751604,0.9805030999140888,2022,0.425
2075,NV_4974,111,490902.0137562984,811.4263078776631,224.0999993979931,839.5360281195084,213.4000009596348,0.97574913508196,2022,0.4297
2076,NV_4975,112,73470.16962209299,566.5921863536316,218.20000198483467,542.7511738811446,207.6000020802021,0.0,2022,0.431
2077,NV_4976,113,173359.3015819392,637.6499819723787,218.20000198483467,623.290997162609,207.6000020802021,0.0,2022,0.4097
2078,NV_4977,114,504859.0520773202,738.7215214957879,286.2000005543232,760.4471884356038,278.20000046491623,0.9679022660689514,2022,0.3918
2079,NV_4978,115,520976.38019943447,685.6353287445104,286.2000005543232,701.1466762180627,278.20000046491623,0.9805234580205768,2022,0.7477
2080,NV_4979,116,520783.88022241415,728.4850190572137,286.2000005543232,731.2674552648798,278.20000046491623,0.9812958904963188,2022,0.3451
2081,NV_4980,117,523467.6309245528,832.4715869751675,286.2000005543232,857.4242422676685,278.20000046491623,0.988105695005632,2022,0.4559
2082,NV_4981,118,489712.37608874566,887.3726950963501,218.20000198483467,911.805582173381,207.6000020802021,0.9344961476467688,2022,0.3567
2083,NV_4982,119,533231.2393491482,844.9194343315518,286.2986457061124,871.4235161090772,278.15201093216086,0.96893285602734,2022,0.3969
2084,NV_4983,120,505316.66652620886,805.2782031484583,221.20281692379825,832.7547559301676,215.41588913449584,0.9854909278085188,2022,0.378
2085,NV_4984,121,487622.7698546995,878.8152133415639,218.20000198483467,860.325108853411,207.6000020802021,0.9567311167831666,2022,0.3582
2086,NV_4985,122,128243.38807843791,203.0428891046477,298.09999972581863,218.6224619021487,293.2999992966652,0.0,2022,0.3807
2087,NV_4986,123,151499.536367283,789.3781065194473,297.29999965429306,810.7391148987867,279.6999994814396,0.898697539797395,2022,0.3265
2088,NV_4987,124,488728.444606027,770.9333233683764,298.09999972581863,788.6038652959315,293.2999992966652,0.983048501658058,2022,0.3311
2089,NV_4988,125,127605.6404720695,217.1352921224454,298.09999972581863,231.1055499024846,293.2999992966652,0.0,2022,0.3786
2090,NV_4991,126,155760.1513701072,840.1428422406904,297.29999965429306,871.5513404499466,279.6999994814396,0.9211377307973158,2022,0.3107
2091,NV_4998,127,492895.1501213485,903.2289528962788,204.7000008225441,917.8578475040412,188.70000046491623,0.9771574999725056,2022,0.3958
2092,NV_6679,128,132940.68750493065,328.2957655119291,273.17272382255135,351.4672936979304,241.1359043075824,0.0230069122088662,2022,0.3172
2093,NV_6682,129,496898.39412626287,903.1566464034076,233.5000002980232,919.6226198818968,217.89999932050705,0.5277411083405316,2022,0.2997
2094,NV_6683,130,268347.3508212824,302.19521282487614,318.8385483786581,309.01268792733606,295.6038136854034,0.2034901869958813,2022,0.35
2095,NV_6684,131,335079.8131223413,762.9468145115801,233.5000002980232,776.8206520863221,217.89999932050705,0.6191919029123082,2022,0.4441
2096,NV_6685,132,160735.82036740778,772.6782377847974,233.5000002980232,782.0599166610659,217.89999932050705,0.0806337791518247,2022,0.4706
2097,NV_6686,133,537937.4505566177,800.5830879577196,294.4000009596348,813.8404479677866,290.500000923872,0.961862337989178,2022,0.4107
2098,NV_6687,134,510475.8493403359,923.4022872662074,294.4000009596348,941.9114480007632,290.500000923872,0.955400430718961,2022,0.3806
2099,NV_6688,135,460087.4855073371,801.3265261785789,285.40000209212303,840.2842270904401,266.60000199079514,0.1163635936610084,2022,0.3628
2100,NV_6689,136,510458.2301233231,800.9068423118124,294.4000009596348,835.8885830655174,290.500000923872,0.9596684379673532,2022,0.2564
2101,NV_6690,137,420573.2490533035,839.6877252012707,200.0101887099564,843.9210643358534,197.20456718821424,0.0463261977968144,2022,0.3742
2102,NV_6691,138,355090.19055136567,745.3887925701318,218.20000198483467,726.0644232458312,207.6000020802021,0.9102351620319096,2022,0.4899
2103,NV_6692,139,498590.8829796294,898.1162106406081,294.4000009596348,918.3758740499457,290.500000923872,0.9829207383279044,2022,0.3057
2104,NV_6693,140,496397.6681683655,864.7899788177235,200.0000010728836,876.1760421898542,197.20000031590465,0.9667034262878608,2022,0.2159
2105,NV_6757,141,477775.9846935184,816.9344788230145,228.4346606733321,827.2201395710653,211.99994806733375,0.8498674131655599,2022,0.3649
2106,NV_6758,142,29359.98951726688,329.9474511980756,224.0999993979931,360.332500693866,213.4000009596348,0.0,2022,0.4274
2107,NV_6759,143,109864.95051152036,629.914041459739,241.25151062775248,661.9249870283895,220.6369246857377,0.6276035875769034,2022,0.2957
2108,NV_6760,144,124646.22411872404,775.4185767822902,247.8000032901764,791.9901080704196,223.40000143647197,0.8507277322642495,2022,0.3185
2109,NV_6763,145,490861.6530946418,722.9838192355336,247.8000032901764,731.7989846929746,223.40000143647197,0.9813030879490358,2022,0.2525
2110,NV_6764,146,391613.3419559752,850.6433399188938,247.8000032901764,879.6880385428582,223.40000143647197,0.9230875879518908,2022,0.3568
2111,NV_6765,147,115093.1714457847,815.1010825216385,247.8000032901764,845.4369236574607,223.40000143647197,0.967359260394802,2022,0.9041
2112,NV_6766,148,127365.76506094597,733.7147152269869,247.8000032901764,763.8609932405059,223.40000143647197,0.9273514297289808,2022,0.3891
2113,NV_6767,149,148489.14795614057,451.7984398176125,287.6661090317686,463.24611327803126,259.87220941667533,0.0,2022,0.3091
2114,NV_6768,150,31731.38424360033,440.6501412792191,221.59999883174896,449.9344978165938,205.69999915361404,0.0,2022,0.2387
2115,NV_6769,151,374801.6976724821,933.1967262982544,247.8000032901764,954.9969797928592,223.40000143647197,0.8858187875715219,2022,0.3046
2116,NV_6770,152,535770.3309878842,816.4575576387132,247.8000032901764,847.2023562199138,223.40000143647197,0.9364834051178113,2022,0.4766
2117,NV_6771,153,87072.17288773374,445.7969544731175,221.59999883174896,450.5600836271727,205.69999915361404,0.0,2022,0.5819
2118,NV_6772,154,182030.57239002085,414.6866714439268,318.5,427.3244356861338,298.99999937415123,0.0,2022,0.5099
2119,NV_6773,155,58910.16753786609,511.2529409051067,239.2158917987259,513.7450292937212,220.14449807884927,0.0,2022,0.5303
2120,NV_6774,156,127926.70751332436,290.5788143870228,221.59999883174896,308.26304726315334,205.69999915361404,0.0,2022,0.557
2121,NV_6777,157,139095.56628461706,489.0481548770245,304.79286018668535,504.23225693020015,281.5990520535155,0.0,2022,0.5822
2122,NV_6986,158,492141.09690517146,767.3366159649953,258.300001680851,755.6623257701203,233.00000035762787,0.8955552874861551,2022,0.3874
2123,NV_7066,159,1035833.6024912306,737.4697765272556,281.0999977886677,754.3412810066478,258.5999986231327,0.9735786495405552,2022,0.6434
2124,NV_7068,160,310545.85402840417,732.987325209138,272.56715172656243,732.3493898130619,258.39683733319646,0.0173416959620366,2022,0.5561
2125,NV_7425,161,57602.15348493456,347.9123005225252,281.0999977886677,355.7755966671375,258.5999986231327,0.1529444993644965,2022,0.6095
2126,NV_7428,162,47665.44588736305,426.17054175430616,281.0999977886677,440.9211528622591,258.5999986231327,0.1742936729009152,2022,0.5631
2127,NV_7429,163,220894.261430263,235.86627529322385,281.0999977886677,240.30601889868012,258.5999986231327,0.0,2022,0.8999
2128,NV_7431,164,317162.13632395683,806.0455900313442,281.0999977886677,840.5456711675938,258.5999986231327,0.9589535986061648,2022,0.9033
2129,NV_7440,165,33338.572879759675,427.28169014084506,218.20000198483467,438.7555157534804,207.6000020802021,0.1797606447936172,2022,0.2808
2130,NV_7442,166,26192.338577322567,394.5507201326287,218.20000198483467,407.8674748730701,207.6000020802021,0.2841156356854211,2022,0.8929
2131,NV_7443,167,9390.77038583524,530.5109890109892,218.20000198483467,535.7857142857142,207.6000020802021,0.4210526315789473,2022,0.9043
2132,NV_7444,168,670959.1792656017,855.7618293023089,200.0000010728836,860.1758437662963,197.20000031590465,0.9679148492357694,2022,0.9134
2133,NV_7447,169,177331.0660026407,426.10791466355374,200.0000010728836,434.3746601747889,197.20000031590465,0.1503524966593453,2022,0.8744
2134,NV_7448,170,10810.75780188704,434.6015209125477,200.0000010728836,461.2661596958176,197.20000031590465,0.0248415716096324,2022,0.2717
2135,NV_7452,171,32055.592163929625,388.03302006604014,218.20000198483467,387.3565320463974,207.6000020802021,0.0009313351960037252,2022,0.9174
2136,NV_7453,172,52269.692231949295,398.11762870514826,218.20000198483467,409.4962038481541,207.6000020802021,0.1418096723868955,2022,0.337
2137,NV_7455,173,445619.719718105,869.2306344454986,204.7000008225441,890.1005025431361,188.70000046491623,0.9166362463799858,2022,0.8904
2138,NV_7472,174,483401.2304849899,580.8248544643958,233.5000002980232,609.5244142261756,217.89999932050705,0.5384649764796584,2022,0.9144
